Time	x1	x2
22.254	0.1	0.00001
22.256	0.1	0.00001
22.258	0.1	0.00001
22.26	0.1	0.00001
22.262	0.1	0.00001
22.264	0.1	0.00001
22.266	0.1	0.00001
22.268	0.1	0.00001
22.27	0.1	0.00001
22.272	0.1	0.00001
22.274	0.1	0.00001
22.276	0.1	0.00001
22.278	0.1	0.00001
22.28	0.1	0.00001
22.282	0.1	0.00001
22.284	0.1	0.00001
22.286	0.1	0.00001
22.288	0.1	0.00001
22.29	0.1	0.00001
22.292	0.1	0.00001
22.294	0.1	0.00001
22.296	0.1	0.00001
22.298	0.1	0
22.3	0.1	0
22.302	0.1	0
22.304	0.1	0
22.306	0.1	0
22.308	0.1	0
22.31	0.1	0
22.312	0.1	0
22.314	0.1	0
22.316	0.1	0
22.318	0.1	0
22.32	0.1	0
22.322	0.1	0
22.324	0.1	0
22.326	0.1	0
22.328	0.1	0
22.33	0.1	0
22.332	0.1	0
22.334	0.1	0
22.336	0.1	0
22.338	0.1	0
22.34	0.1	0
22.342	0.1	0
22.344	0.1	0
22.346	0.1	0
22.348	0.1	0
22.35	0.1	0
22.352	0.1	0
22.354	0.1	0
22.356	0.1	0
22.358	0.1	0
22.36	0.1	0
22.362	0.1	0
22.364	0.1	0
22.366	0.1	0
22.368	0.1	0
22.37	0.1	-0.00001
22.372	0.1	-0.00001
22.374	0.1	-0.00001
22.376	0.1	-0.00001
22.378	0.1	-0.00001
22.38	0.1	-0.00001
22.382	0.1	-0.00001
22.384	0.1	-0.00001
22.386	0.1	-0.00001
22.388	0.1	-0.00001
22.39	0.1	-0.00001
22.392	0.1	-0.00001
22.394	0.1	-0.00001
22.396	0.1	-0.00001
22.398	0.1	-0.00001
22.4	0.1	-0.00001
22.402	0.1	-0.00001
22.404	0.1	-0.00001
22.406	0.1	-0.00001
22.408	0.1	-0.00001
22.41	0.1	-0.00001
22.412	0.1	-0.00001
22.414	0.1	-0.00001
22.416	0.1	-0.00001
22.418	0.1	-0.00001
22.42	0.1	-0.00001
22.422	0.1	-0.00001
22.424	0.1	-0.00001
22.426	0.1	-0.00001
22.428	0.1	-0.00001
22.43	0.1	-0.00001
22.432	0.1	-0.00001
22.434	0.1	-0.00001
22.436	0.1	-0.00001
22.438	0.1	-0.00001
22.44	0.1	-0.00001
22.442	0.1	-0.00001
22.444	0.1	-0.00001
22.446	0.1	-0.00001
22.448	0.1	-0.00001
22.45	0.1	-0.00001
22.452	0.1	-0.00001
22.454	0.1	-0.00001
22.456	0.1	-0.00001
22.458	0.1	-0.00001
22.46	0.1	-0.00001
22.462	0.1	-0.00001
22.464	0.1	-0.00001
22.466	0.1	-0.00001
22.468	0.1	-0.00001
22.47	0.1	-0.00001
22.472	0.1	-0.00001
22.474	0.1	-0.00001
22.476	0.1	-0.00001
22.478	0.1	-0.00001
22.48	0.1	-0.00001
22.482	0.1	-0.00001
22.484	0.1	-0.00001
22.486	0.1	-0.00001
22.488	0.1	-0.00001
22.49	0.1	-0.00001
22.492	0.1	-0.00001
22.494	0.1	-0.00001
22.496	0.1	-0.00001
22.498	0.1	-0.00001
22.5	0.1	-0.00001
22.502	0.1	-0.00001
22.504	0.1	-0.00001
22.506	0.1	-0.00001
22.508	0.1	-0.00001
22.51	0.1	-0.00001
22.512	0.1	-0.00001
22.514	0.1	-0.00001
22.516	0.1	-0.00001
22.518	0.1	-0.00001
22.52	0.1	-0.00001
22.522	0.1	-0.00001
22.524	0.1	-0.00001
22.526	0.1	-0.00001
22.528	0.1	-0.00001
22.53	0.1	-0.00001
22.532	0.1	-0.00001
22.534	0.1	-0.00001
22.536	0.1	-0.00001
22.538	0.1	-0.00001
22.54	0.1	-0.00001
22.542	0.1	-0.00001
22.544	0.1	-0.00001
22.546	0.1	-0.00001
22.548	0.1	-0.00001
22.55	0.1	-0.00001
22.552	0.1	-0.00001
22.554	0.1	-0.00001
22.556	0.1	-0.00001
22.558	0.1	-0.00001
22.56	0.1	-0.00001
22.562	0.1	-0.00001
22.564	0.1	-0.00001
22.566	0.1	-0.00001
22.568	0.1	-0.00001
22.57	0.1	-0.00001
22.572	0.1	-0.00001
22.574	0.1	-0.00001
22.576	0.1	-0.00001
22.578	0.1	-0.00001
22.58	0.1	-0.00001
22.582	0.1	-0.00001
22.584	0.1	-0.00001
22.586	0.1	-0.00001
22.588	0.1	-0.00001
22.59	0.1	-0.00001
22.592	0.1	-0.00001
22.594	0.1	-0.00001
22.596	0.1	-0.00001
22.598	0.1	-0.00001
22.6	0.1	-0.00001
22.602	0.1	-0.00001
22.604	0.1	-0.00001
22.606	0.1	0
22.608	0.1	0
22.61	0.1	0
22.612	0.1	0
22.614	0.1	0
22.616	0.1	0
22.618	0.1	0
22.62	0.1	0
22.622	0.1	0
22.624	0.1	0
22.626	0.1	0
22.628	0.1	0
22.63	0.1	0
22.632	0.1	0
22.634	0.1	0
22.636	0.1	0
22.638	0.1	0
22.64	0.1	0
22.642	0.1	0
22.644	0.1	0
22.646	0.1	0
22.648	0.1	0
22.65	0.1	0
22.652	0.1	0
22.654	0.1	0
22.656	0.1	0
22.658	0.1	0
22.66	0.1	0
22.662	0.1	0
22.664	0.1	0
22.666	0.1	0
22.668	0.1	0
22.67	0.1	0
22.672	0.1	0
22.674	0.1	0
22.676	0.1	0
22.678	0.1	0
22.68	0.1	0
22.682	0.1	0
22.684	0.1	0
22.686	0.1	0
22.688	0.1	0
22.69	0.1	0
22.692	0.1	0.00001
22.694	0.1	0.00001
22.696	0.1	0.00001
22.698	0.1	0.00001
22.7	0.1	0.00001
22.702	0.1	0.00001
22.704	0.1	0.00001
22.706	0.1	0.00001
22.708	0.1	0.00001
22.71	0.1	0.00001
22.712	0.1	0.00001
22.714	0.1	0.00001
22.716	0.1	0.00001
22.718	0.1	0.00001
22.72	0.1	0.00001
22.722	0.1	0.00001
22.724	0.1	0.00001
22.726	0.1	0.00001
22.728	0.1	0.00001
22.73	0.1	0.00001
22.732	0.1	0.00001
22.734	0.1	0.00001
22.736	0.1	0.00001
22.738	0.1	0.00001
22.74	0.1	0.00001
22.742	0.1	0.00001
22.744	0.1	0.00001
22.746	0.1	0.00001
22.748	0.1	0.00001
22.75	0.1	0.00001
22.752	0.1	0.00001
22.754	0.1	0.00001
22.756	0.1	0.00001
22.758	0.1	0.00001
22.76	0.1	0.00001
22.762	0.1	0.00001
22.764	0.1	0.00001
22.766	0.1	0.00001
22.768	0.1	0.00001
22.77	0.1	0.00001
22.772	0.1	0.00001
22.774	0.1	0.00001
22.776	0.1	0.00001
22.778	0.1	0.00001
22.78	0.1	0.00001
22.782	0.1	0.00001
22.784	0.1	0.00001
22.786	0.1	0.00001
22.788	0.1	0.00001
22.79	0.1	0.00001
22.792	0.1	0.00001
22.794	0.1	0.00001
22.796	0.1	0.00001
22.798	0.1	0.00001
22.8	0.1	0.00001
22.802	0.1	0.00001
22.804	0.1	0.00001
22.806	0.1	0.00001
22.808	0.1	0.00001
22.81	0.1	0.00001
22.812	0.1	0.00001
22.814	0.1	0.00001
22.816	0.1	0.00001
22.818	0.1	0.00001
22.82	0.1	0.00001
22.822	0.1	0.00001
22.824	0.1	0.00001
22.826	0.1	0.00001
22.828	0.1	0.00001
22.83	0.1	0.00001
22.832	0.1	0.00001
22.834	0.1	0.00001
22.836	0.1	0.00001
22.838	0.1	0.00001
22.84	0.1	0.00001
22.842	0.1	0.00001
22.844	0.1	0.00001
22.846	0.1	0.00001
22.848	0.1	0.00001
22.85	0.1	0.00001
22.852	0.1	0.00001
22.854	0.1	0.00001
22.856	0.1	0.00001
22.858	0.1	0.00001
22.86	0.1	0.00001
22.862	0.1	0.00001
22.864	0.1	0.00001
22.866	0.1	0.00001
22.868	0.1	0.00001
22.87	0.1	0.00001
22.872	0.1	0.00001
22.874	0.1	0.00001
22.876	0.1	0.00001
22.878	0.1	0.00001
22.88	0.1	0.00001
22.882	0.1	0.00001
22.884	0.1	0.00001
22.886	0.1	0.00001
22.888	0.1	0.00001
22.89	0.1	0.00001
22.892	0.1	0.00001
22.894	0.1	0.00001
22.896	0.1	0.00001
22.898	0.1	0.00001
22.9	0.1	0.00001
22.902	0.1	0.00001
22.904	0.1	0.00001
22.906	0.1	0.00001
22.908	0.1	0.00001
22.91	0.1	0.00001
22.912	0.1	0.00001
22.914	0.1	0
22.916	0.1	0
22.918	0.1	0
22.92	0.1	0
22.922	0.1	0
22.924	0.1	0
22.926	0.1	0
22.928	0.1	0
22.93	0.1	0
22.932	0.1	0
22.934	0.1	0
22.936	0.1	0
22.938	0.1	0
22.94	0.1	0
22.942	0.1	0
22.944	0.1	0
22.946	0.1	0
22.948	0.1	0
22.95	0.1	0
22.952	0.1	0
22.954	0.1	0
22.956	0.1	0
22.958	0.1	0
22.96	0.1	0
22.962	0.1	0
22.964	0.1	0
22.966	0.1	0
22.968	0.1	0
22.97	0.1	0
22.972	0.1	0
22.974	0.1	0
22.976	0.1	0
22.978	0.1	0
22.98	0.1	0
22.982	0.1	0
22.984	0.1	0
22.986	0.1	0
22.988	0.1	0
22.99	0.1	0
22.992	0.1	0
22.994	0.1	0
22.996	0.1	0
22.998	0.1	0
23	0.1	0
23.002	0.1	0
23.004	0.1	0
23.006	0.1	0
23.008	0.1	0
23.01	0.1	0
23.012	0.1	0
23.014	0.1	-0.00001
23.016	0.1	-0.00001
23.018	0.1	-0.00001
23.02	0.1	-0.00001
23.022	0.1	-0.00001
23.024	0.1	-0.00001
23.026	0.1	-0.00001
23.028	0.1	-0.00001
23.03	0.1	-0.00001
23.032	0.1	-0.00001
23.034	0.1	-0.00001
23.036	0.1	-0.00001
23.038	0.1	-0.00001
23.04	0.1	-0.00001
23.042	0.1	-0.00001
23.044	0.1	-0.00001
23.046	0.1	-0.00001
23.048	0.1	-0.00001
23.05	0.1	-0.00001
23.052	0.1	-0.00001
23.054	0.1	-0.00001
23.056	0.1	-0.00001
23.058	0.1	-0.00001
23.06	0.1	-0.00001
23.062	0.1	-0.00001
23.064	0.1	-0.00001
23.066	0.1	-0.00001
23.068	0.1	-0.00001
23.07	0.1	-0.00001
23.072	0.1	-0.00001
23.074	0.1	-0.00001
23.076	0.1	-0.00001
23.078	0.1	-0.00001
23.08	0.1	-0.00001
23.082	0.1	-0.00001
23.084	0.1	-0.00001
23.086	0.1	-0.00001
23.088	0.1	-0.00001
23.09	0.1	-0.00001
23.092	0.1	-0.00001
23.094	0.1	-0.00001
23.096	0.1	-0.00001
23.098	0.1	-0.00001
23.1	0.1	-0.00001
23.102	0.1	-0.00001
23.104	0.1	-0.00001
23.106	0.1	-0.00001
23.108	0.1	-0.00001
23.11	0.1	-0.00001
23.112	0.1	-0.00001
23.114	0.1	-0.00001
23.116	0.1	-0.00001
23.118	0.1	-0.00001
23.12	0.1	-0.00001
23.122	0.1	-0.00001
23.124	0.1	-0.00001
23.126	0.1	-0.00001
23.128	0.1	-0.00001
23.13	0.1	-0.00001
23.132	0.1	-0.00001
23.134	0.1	-0.00001
23.136	0.1	-0.00001
23.138	0.1	-0.00001
23.14	0.1	-0.00001
23.142	0.1	-0.00001
23.144	0.1	-0.00001
23.146	0.1	-0.00001
23.148	0.1	-0.00001
23.15	0.1	-0.00001
23.152	0.1	-0.00001
23.154	0.1	-0.00001
23.156	0.1	-0.00001
23.158	0.1	-0.00001
23.16	0.1	-0.00001
23.162	0.1	-0.00001
23.164	0.1	-0.00001
23.166	0.1	-0.00001
23.168	0.1	-0.00001
23.17	0.1	-0.00001
23.172	0.1	-0.00001
23.174	0.1	-0.00001
23.176	0.1	-0.00001
23.178	0.1	-0.00001
23.18	0.1	-0.00001
23.182	0.1	-0.00001
23.184	0.1	-0.00001
23.186	0.1	-0.00001
23.188	0.1	-0.00001
23.19	0.1	-0.00001
23.192	0.1	-0.00001
23.194	0.1	-0.00001
23.196	0.1	-0.00001
23.198	0.1	-0.00001
23.2	0.1	-0.00001
23.202	0.1	-0.00001
23.204	0.1	-0.00001
23.206	0.1	-0.00001
23.208	0.1	-0.00001
23.21	0.1	-0.00001
23.212	0.1	-0.00001
23.214	0.1	-0.00001
23.216	0.1	-0.00001
23.218	0.1	0
23.22	0.1	0
23.222	0.1	0
23.224	0.1	0
23.226	0.1	0
23.228	0.1	0
23.23	0.1	0
23.232	0.1	0
23.234	0.1	0
23.236	0.1	0
23.238	0.1	0
23.24	0.1	0
23.242	0.1	0
23.244	0.1	0
23.246	0.1	0
23.248	0.1	0
23.25	0.1	0
23.252	0.1	0
23.254	0.1	0
23.256	0.1	0
23.258	0.1	0
23.26	0.1	0
23.262	0.1	0
23.264	0.1	0
23.266	0.1	0
23.268	0.1	0
23.27	0.1	0
23.272	0.1	0
23.274	0.1	0
23.276	0.1	0
23.278	0.1	0
23.28	0.1	0
23.282	0.1	0
23.284	0.1	0
23.286	0.1	0
23.288	0.1	0
23.29	0.1	0
23.292	0.1	0
23.294	0.1	0
23.296	0.1	0
23.298	0.1	0
23.3	0.1	0
23.302	0.1	0
23.304	0.1	0
23.306	0.1	0
23.308	0.1	0
23.31	0.1	0
23.312	0.1	0
23.314	0.1	0
23.316	0.1	0
23.318	0.1	0
23.32	0.1	0
23.322	0.1	0
23.324	0.1	0
23.326	0.1	0
23.328	0.1	0
23.33	0.1	0
23.332	0.1	0
23.334	0.1	0
23.336	0.1	0
23.338	0.1	0
23.34	0.1	0.00001
23.342	0.1	0.00001
23.344	0.1	0.00001
23.346	0.1	0.00001
23.348	0.1	0.00001
23.35	0.1	0.00001
23.352	0.1	0.00001
23.354	0.1	0.00001
23.356	0.1	0.00001
23.358	0.1	0.00001
23.36	0.1	0.00001
23.362	0.1	0.00001
23.364	0.1	0.00001
23.366	0.1	0.00001
23.368	0.1	0.00001
23.37	0.1	0.00001
23.372	0.1	0.00001
23.374	0.1	0.00001
23.376	0.1	0.00001
23.378	0.1	0.00001
23.38	0.1	0.00001
23.382	0.1	0.00001
23.384	0.1	0.00001
23.386	0.1	0.00001
23.388	0.1	0.00001
23.39	0.1	0.00001
23.392	0.1	0.00001
23.394	0.1	0.00001
23.396	0.1	0.00001
23.398	0.1	0.00001
23.4	0.1	0.00001
23.402	0.1	0.00001
23.404	0.1	0.00001
23.406	0.1	0.00001
23.408	0.1	0.00001
23.41	0.1	0.00001
23.412	0.1	0.00001
23.414	0.1	0.00001
23.416	0.1	0.00001
23.418	0.1	0.00001
23.42	0.1	0.00001
23.422	0.1	0.00001
23.424	0.1	0.00001
23.426	0.1	0.00001
23.428	0.1	0.00001
23.43	0.1	0.00001
23.432	0.1	0.00001
23.434	0.1	0.00001
23.436	0.1	0.00001
23.438	0.1	0.00001
23.44	0.1	0.00001
23.442	0.1	0.00001
23.444	0.1	0.00001
23.446	0.1	0.00001
23.448	0.1	0.00001
23.45	0.1	0.00001
23.452	0.1	0.00001
23.454	0.1	0.00001
23.456	0.1	0.00001
23.458	0.1	0.00001
23.46	0.1	0.00001
23.462	0.1	0.00001
23.464	0.1	0.00001
23.466	0.1	0.00001
23.468	0.1	0.00001
23.47	0.1	0.00001
23.472	0.1	0.00001
23.474	0.1	0.00001
23.476	0.1	0.00001
23.478	0.1	0.00001
23.48	0.1	0.00001
23.482	0.1	0.00001
23.484	0.1	0.00001
23.486	0.1	0.00001
23.488	0.1	0.00001
23.49	0.1	0.00001
23.492	0.1	0.00001
23.494	0.1	0.00001
23.496	0.1	0.00001
23.498	0.1	0.00001
23.5	0.1	0.00001
23.502	0.1	0.00001
23.504	0.1	0.00001
23.506	0.1	0.00001
23.508	0.1	0.00001
23.51	0.1	0.00001
23.512	0.1	0.00001
23.514	0.1	0.00001
23.516	0.1	0.00001
23.518	0.1	0.00001
23.52	0.1	0.00001
23.522	0.1	0
23.524	0.1	0
23.526	0.1	0
23.528	0.1	0
23.53	0.1	0
23.532	0.1	0
23.534	0.1	0
23.536	0.1	0
23.538	0.1	0
23.54	0.1	0
23.542	0.1	0
23.544	0.1	0
23.546	0.1	0
23.548	0.1	0
23.55	0.1	0
23.552	0.1	0
23.554	0.1	0
23.556	0.1	0
23.558	0.1	0
23.56	0.1	0
23.562	0.1	0
23.564	0.1	0
23.566	0.1	0
23.568	0.1	0
23.57	0.1	0
23.572	0.1	0
23.574	0.1	0
23.576	0.1	0
23.578	0.1	0
23.58	0.1	0
23.582	0.1	0
23.584	0.1	0
23.586	0.1	0
23.588	0.1	0
23.59	0.1	0
23.592	0.1	0
23.594	0.1	0
23.596	0.1	0
23.598	0.1	0
23.6	0.1	0
23.602	0.1	0
23.604	0.1	0
23.606	0.1	0
23.608	0.1	0
23.61	0.1	0
23.612	0.1	0
23.614	0.1	0
23.616	0.1	0
23.618	0.1	0
23.62	0.1	0
23.622	0.1	0
23.624	0.1	0
23.626	0.1	0
23.628	0.1	0
23.63	0.1	0
23.632	0.1	0
23.634	0.1	0
23.636	0.1	0
23.638	0.1	0
23.64	0.1	0
23.642	0.1	0
23.644	0.1	0
23.646	0.1	0
23.648	0.1	0
23.65	0.1	0
23.652	0.1	0
23.654	0.1	0
23.656	0.1	0
23.658	0.1	0
23.66	0.1	0
23.662	0.1	0
23.664	0.1	0
23.666	0.1	0
23.668	0.1	-0.00001
23.67	0.1	-0.00001
23.672	0.1	-0.00001
23.674	0.1	-0.00001
23.676	0.1	-0.00001
23.678	0.1	-0.00001
23.68	0.1	-0.00001
23.682	0.1	-0.00001
23.684	0.1	-0.00001
23.686	0.1	-0.00001
23.688	0.1	-0.00001
23.69	0.1	-0.00001
23.692	0.1	-0.00001
23.694	0.1	-0.00001
23.696	0.1	-0.00001
23.698	0.1	-0.00001
23.7	0.1	-0.00001
23.702	0.1	-0.00001
23.704	0.1	-0.00001
23.706	0.1	-0.00001
23.708	0.1	-0.00001
23.71	0.1	-0.00001
23.712	0.1	-0.00001
23.714	0.1	-0.00001
23.716	0.1	-0.00001
23.718	0.1	-0.00001
23.72	0.1	-0.00001
23.722	0.1	-0.00001
23.724	0.1	-0.00001
23.726	0.1	-0.00001
23.728	0.1	-0.00001
23.73	0.1	-0.00001
23.732	0.1	-0.00001
23.734	0.1	-0.00001
23.736	0.1	-0.00001
23.738	0.1	-0.00001
23.74	0.1	-0.00001
23.742	0.1	-0.00001
23.744	0.1	-0.00001
23.746	0.1	-0.00001
23.748	0.1	-0.00001
23.75	0.1	-0.00001
23.752	0.1	-0.00001
23.754	0.1	-0.00001
23.756	0.1	-0.00001
23.758	0.1	-0.00001
23.76	0.1	-0.00001
23.762	0.1	-0.00001
23.764	0.1	-0.00001
23.766	0.1	-0.00001
23.768	0.1	-0.00001
23.77	0.1	-0.00001
23.772	0.1	-0.00001
23.774	0.1	-0.00001
23.776	0.1	-0.00001
23.778	0.1	-0.00001
23.78	0.1	-0.00001
23.782	0.1	-0.00001
23.784	0.1	-0.00001
23.786	0.1	-0.00001
23.788	0.1	-0.00001
23.79	0.1	-0.00001
23.792	0.1	-0.00001
23.794	0.1	-0.00001
23.796	0.1	-0.00001
23.798	0.1	-0.00001
23.8	0.1	-0.00001
23.802	0.1	-0.00001
23.804	0.1	-0.00001
23.806	0.1	-0.00001
23.808	0.1	-0.00001
23.81	0.1	-0.00001
23.812	0.1	-0.00001
23.814	0.1	-0.00001
23.816	0.1	-0.00001
23.818	0.1	-0.00001
23.82	0.1	-0.00001
23.822	0.1	0
23.824	0.1	0
23.826	0.1	0
23.828	0.1	0
23.83	0.1	0
23.832	0.1	0
23.834	0.1	0
23.836	0.1	0
23.838	0.1	0
23.84	0.1	0
23.842	0.1	0
23.844	0.1	0
23.846	0.1	0
23.848	0.1	0
23.85	0.1	0
23.852	0.1	0
23.854	0.1	0
23.856	0.1	0
23.858	0.1	0
23.86	0.1	0
23.862	0.1	0
23.864	0.1	0
23.866	0.1	0
23.868	0.1	0
23.87	0.1	0
23.872	0.1	0
23.874	0.1	0
23.876	0.1	0
23.878	0.1	0
23.88	0.1	0
23.882	0.1	0
23.884	0.1	0
23.886	0.1	0
23.888	0.1	0
23.89	0.1	0
23.892	0.1	0
23.894	0.1	0
23.896	0.1	0
23.898	0.1	0
23.9	0.1	0
23.902	0.1	0
23.904	0.1	0
23.906	0.1	0
23.908	0.1	0
23.91	0.1	0
23.912	0.1	0
23.914	0.1	0
23.916	0.1	0
23.918	0.1	0
23.92	0.1	0
23.922	0.1	0
23.924	0.1	0
23.926	0.1	0
23.928	0.1	0
23.93	0.1	0
23.932	0.1	0
23.934	0.1	0
23.936	0.1	0
23.938	0.1	0
23.94	0.1	0
23.942	0.1	0
23.944	0.1	0
23.946	0.1	0
23.948	0.1	0
23.95	0.1	0
23.952	0.1	0
23.954	0.1	0
23.956	0.1	0
23.958	0.1	0
23.96	0.1	0
23.962	0.1	0
23.964	0.1	0
23.966	0.1	0
23.968	0.1	0
23.97	0.1	0
23.972	0.1	0
23.974	0.1	0
23.976	0.1	0
23.978	0.1	0
23.98	0.1	0
23.982	0.1	0
23.984	0.1	0
23.986	0.1	0
23.988	0.1	0
23.99	0.1	0
23.992	0.1	0
23.994	0.1	0
23.996	0.1	0
23.998	0.1	0
24	0.1	0
24.002	0.1	0.00001
24.004	0.1	0.00001
24.006	0.1	0.00001
24.008	0.1	0.00001
24.01	0.1	0.00001
24.012	0.1	0.00001
24.014	0.1	0.00001
24.016	0.1	0.00001
24.018	0.1	0.00001
24.02	0.1	0.00001
24.022	0.1	0.00001
24.024	0.1	0.00001
24.026	0.1	0.00001
24.028	0.1	0.00001
24.03	0.1	0.00001
24.032	0.1	0.00001
24.034	0.1	0.00001
24.036	0.1	0.00001
24.038	0.1	0.00001
24.04	0.1	0.00001
24.042	0.1	0.00001
24.044	0.1	0.00001
24.046	0.1	0.00001
24.048	0.1	0.00001
24.05	0.1	0.00001
24.052	0.1	0.00001
24.054	0.1	0.00001
24.056	0.1	0.00001
24.058	0.1	0.00001
24.06	0.1	0.00001
24.062	0.1	0.00001
24.064	0.1	0.00001
24.066	0.1	0.00001
24.068	0.1	0.00001
24.07	0.1	0.00001
24.072	0.1	0.00001
24.074	0.1	0.00001
24.076	0.1	0.00001
24.078	0.1	0.00001
24.08	0.1	0.00001
24.082	0.1	0.00001
24.084	0.1	0.00001
24.086	0.1	0.00001
24.088	0.1	0.00001
24.09	0.1	0.00001
24.092	0.1	0.00001
24.094	0.1	0.00001
24.096	0.1	0.00001
24.098	0.1	0.00001
24.1	0.1	0.00001
24.102	0.1	0.00001
24.104	0.1	0.00001
24.106	0.1	0.00001
24.108	0.1	0.00001
24.11	0.1	0.00001
24.112	0.1	0.00001
24.114	0.1	0.00001
24.116	0.1	0
24.118	0.1	0
24.12	0.1	0
24.122	0.1	0
24.124	0.1	0
24.126	0.1	0
24.128	0.1	0
24.13	0.1	0
24.132	0.1	0
24.134	0.1	0
24.136	0.1	0
24.138	0.1	0
24.14	0.1	0
24.142	0.1	0
24.144	0.1	0
24.146	0.1	0
24.148	0.1	0
24.15	0.1	0
24.152	0.1	0
24.154	0.1	0
24.156	0.1	0
24.158	0.1	0
24.16	0.1	0
24.162	0.1	0
24.164	0.1	0
24.166	0.1	0
24.168	0.1	0
24.17	0.1	0
24.172	0.1	0
24.174	0.1	0
24.176	0.1	0
24.178	0.1	0
24.18	0.1	0
24.182	0.1	0
24.184	0.1	0
24.186	0.1	0
24.188	0.1	0
24.19	0.1	0
24.192	0.1	0
24.194	0.1	0
24.196	0.1	0
24.198	0.1	0
24.2	0.1	0
24.202	0.1	0
24.204	0.1	0
24.206	0.1	0
24.208	0.1	0
24.21	0.1	0
24.212	0.1	0
24.214	0.1	0
24.216	0.1	0
24.218	0.1	0
24.22	0.1	0
24.222	0.1	0
24.224	0.1	0
24.226	0.1	0
24.228	0.1	0
24.23	0.1	0
24.232	0.1	0
24.234	0.1	0
24.236	0.1	0
24.238	0.1	0
24.24	0.1	0
24.242	0.1	0
24.244	0.1	0
24.246	0.1	0
24.248	0.1	0
24.25	0.1	0
24.252	0.1	0
24.254	0.1	0
24.256	0.1	0
24.258	0.1	0
24.26	0.1	0
24.262	0.1	0
24.264	0.1	0
24.266	0.1	0
24.268	0.1	0
24.27	0.1	0
24.272	0.1	0
24.274	0.1	0
24.276	0.1	0
24.278	0.1	0
24.28	0.1	0
24.282	0.1	0
24.284	0.1	0
24.286	0.1	0
24.288	0.1	0
24.29	0.1	0
24.292	0.1	0
24.294	0.1	0
24.296	0.1	0
24.298	0.1	0
24.3	0.1	0
24.302	0.1	0
24.304	0.1	0
24.306	0.1	0
24.308	0.1	0
24.31	0.1	0
24.312	0.1	0
24.314	0.1	0
24.316	0.1	0
24.318	0.1	0
24.32	0.1	0
24.322	0.1	0
24.324	0.1	0
24.326	0.1	0
24.328	0.1	0
24.33	0.1	0
24.332	0.1	0
24.334	0.1	0
24.336	0.1	0
24.338	0.1	0
24.34	0.1	0
24.342	0.1	0
24.344	0.1	0
24.346	0.1	0
24.348	0.1	0
24.35	0.1	0
24.352	0.1	0
24.354	0.1	-0.00001
24.356	0.1	-0.00001
24.358	0.1	-0.00001
24.36	0.1	-0.00001
24.362	0.1	-0.00001
24.364	0.1	-0.00001
24.366	0.1	-0.00001
24.368	0.1	-0.00001
24.37	0.1	-0.00001
24.372	0.1	-0.00001
24.374	0.1	-0.00001
24.376	0.1	-0.00001
24.378	0.1	-0.00001
24.38	0.1	-0.00001
24.382	0.1	-0.00001
24.384	0.1	-0.00001
24.386	0.1	-0.00001
24.388	0.1	-0.00001
24.39	0.1	-0.00001
24.392	0.1	0
24.394	0.1	0
24.396	0.1	0
24.398	0.1	0
24.4	0.1	0
24.402	0.1	0
24.404	0.1	0
24.406	0.1	0
24.408	0.1	0
24.41	0.1	0
24.412	0.1	0
24.414	0.1	0
24.416	0.1	0
24.418	0.1	0
24.42	0.1	0
24.422	0.1	0
24.424	0.1	0
24.426	0.1	0
24.428	0.1	0
24.43	0.1	0
24.432	0.1	0
24.434	0.1	0
24.436	0.1	0
24.438	0.1	0
24.44	0.1	0
24.442	0.1	0
24.444	0.1	0
24.446	0.1	0
24.448	0.1	0
24.45	0.1	0
24.452	0.1	0
24.454	0.1	0
24.456	0.1	0
24.458	0.1	0
24.46	0.1	0
24.462	0.1	0
24.464	0.1	0
24.466	0.1	0
24.468	0.1	0
24.47	0.1	0
24.472	0.1	0
24.474	0.1	0
24.476	0.1	0
24.478	0.1	0
24.48	0.1	0
24.482	0.1	0
24.484	0.1	0
24.486	0.1	0
24.488	0.1	0
24.49	0.1	0
24.492	0.1	0
24.494	0.1	0
24.496	0.1	0
24.498	0.1	0
24.5	0.1	0
24.502	0.1	0
24.504	0.1	0
24.506	0.1	0
24.508	0.1	0
24.51	0.1	0
24.512	0.1	0
24.514	0.1	0
24.516	0.1	0
24.518	0.1	0
24.52	0.1	0
24.522	0.1	0
24.524	0.1	0
24.526	0.1	0
24.528	0.1	0
24.53	0.1	0
24.532	0.1	0
24.534	0.1	0
24.536	0.1	0
24.538	0.1	0
24.54	0.1	0
24.542	0.1	0
24.544	0.1	0
24.546	0.1	0
24.548	0.1	0
24.55	0.1	0
24.552	0.1	0
24.554	0.1	0
24.556	0.1	0
24.558	0.1	0
24.56	0.1	0
24.562	0.1	0
24.564	0.1	0
24.566	0.1	0
24.568	0.1	0
24.57	0.1	0
24.572	0.1	0
24.574	0.1	0
24.576	0.1	0
24.578	0.1	0
24.58	0.1	0
24.582	0.1	0
24.584	0.1	0
24.586	0.1	0
24.588	0.1	0
24.59	0.1	0
24.592	0.1	0
24.594	0.1	0
24.596	0.1	0
24.598	0.1	0
24.6	0.1	0
24.602	0.1	0
24.604	0.1	0
24.606	0.1	0
24.608	0.1	0
24.61	0.1	0
24.612	0.1	0
24.614	0.1	0
24.616	0.1	0
24.618	0.1	0
24.62	0.1	0
24.622	0.1	0
24.624	0.1	0
24.626	0.1	0
24.628	0.1	0
